id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5120358045,Fundraising Manager,https://www.adzuna.in/details/5120358045?utm_medium=api&utm_source=6a80409c,Enlyst Staffing Solutions,"Mumbai, Maharashtra","Reports to: Chief Operating Officer (COO), Location: Delhi or Mumbai Position Objective: To lead all fundraising efforts with a focus on but not limited to major gift solicitations, fundraising events and legacies. Key Roles and Responsibilities: · Manage and develop fundraising strategy among current and prospective major donors, utilising direct mail, special events, donor cultivation, and solicitation visits · Identify and research appropriate “cases for giving” for targeted donors · Identif…",Sales Jobs,,,,
5120360719,Area Sales Manager Moradabad - Channel Sales - Mattresses,https://www.adzuna.in/details/5120360719?utm_medium=api&utm_source=6a80409c,The Search House,"Moradabad, Uttar Pradesh","Purpose : Implement and monitor policies to achieve targeted sales, improve market share on sustainable basis. Provide ongoing technical and sales service to Channel partners & end customers. Identify market trends & opportunities; negotiate contracts with the aim of maximizing sales profits. Key Accountability : Accountability : PROFITABLE GROWTH “ Key Activities : Educate Dealers to sell high value / High Margin / new products to improve Sales Turnover. Facilitate ZDs /Ads / Dealers to achiev…",Sales Jobs,,,,
5121571767,Senior Market Research Analyst,https://www.adzuna.in/details/5121571767?utm_medium=api&utm_source=6a80409c,ENLIVEN DIGITAL CONTENT,India,We are seeking a highly skilled and experienced Market Research Analyst to join our team The ideal candidate will have at least 3 years of experience in market research and data analysis with a proven track record of delivering actionable insights that support business strategies This role requires strong analytical skills attention to detail and a deep understanding of market trends consumer behavior and competitive landscapes Key Responsibilities Conduct indepth market research and analysis u…,"PR, Advertising & Marketing Jobs",,,,
5122759165,S&C -GN - SC&O – Operations & Process Transformation Manager,https://www.adzuna.in/details/5122759165?utm_medium=api&utm_source=6a80409c,ASOL,India,"Job Title - Operations & Process Transformation  Manager  S&C GN Management Level: 7-Manager Location: Gurgaon, Bangalore, Mumbai Must-have skills: Transformation  MC  RPA/BPM/PM Good to have skills: Ability to leverage design thinking, business process optimization, and stakeholder management skills. Job Summary: This role involves driving strategic initiatives, managing business transformations, and leveraging industry expertise to create value-driven solutions. Roles & Responsibilities: Prov…",Consultancy Jobs,,,,full_time
5121149815,Customer Care Executive,https://www.adzuna.in/details/5121149815?utm_medium=api&utm_source=6a80409c,DIYA GREENCITY PRIVATE LIMITED,"Ghaziabad, Uttar Pradesh","DIYA GREENCITY PRIVATE LIMITED is seeking a highly motivated and customer-focused CRM Executive to join our team on FULL Time ON SITE basis for the affordable group housing project Diya Greencity in Raj Nagar Extension Ghaziabad, Uttar Pradesh, India. This project is built under affordable housing policy of Awas Bandhu, U.P. Housing & Development Board. Uttar Pradesh Government. This is an excellent opportunity to provide exceptional customer satisfaction in successful large-scale housing proje…",Customer Services Jobs,,,,full_time
5120355521,Financial Analyst 2,https://www.adzuna.in/details/5120355521?utm_medium=api&utm_source=6a80409c,NDIN-Adobe Systems India,"Noida, Ghaziabad","Our Company Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen. We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where…",IT Jobs,,,,full_time
5120361881,Director of Operational Risk Oversight - Pune,https://www.adzuna.in/details/5120361881?utm_medium=api&utm_source=6a80409c,Northern Operatng Srvs,India,"About Northern Trust: Northern Trust, a Fortune 500 company, is a globally recognized, award-winning financial institution that has been in continuous operation since 1889. Northern Trust is proud to provide innovative financial services and guidance to the world’s most successful individuals, families, and institutions by remaining true to our enduring principles of service, expertise, and integrity. With more than 130 years of financial experience and over 22,000 partners, we serve the world’…",Accounting & Finance Jobs,,,,full_time
5120362249,Lady Accounts Executive,https://www.adzuna.in/details/5120362249?utm_medium=api&utm_source=6a80409c,The Search House,"Hyderabad, Telangana","Manage and ensure the accounts, finance, invoices, tax activities of the business ERP data entry including sales, purchase, receipts, payments, bank reconciliation statement, and preparation of debtors / creditors statements. Receiving and processing all invoices, expense forms and requests for payments Handling petty cash, preparing bills and receipts. Maintaining accounting records, making copies, filing documents, etc. Thorough with statutory compliance of deducted and collected taxes viz Se…",Accounting & Finance Jobs,,,,
5121156091,SAP WM,https://www.adzuna.in/details/5121156091?utm_medium=api&utm_source=6a80409c,Tata Consultancy Services,"Maharashtra, India","Skill - SAP WM Years of Experience - 6 - 10 years Role - Consultant Desired Competencies (Technical/Behavioral Competency) 1. In-depth and Excellent business process understanding of Inbound and Outbound logistics with WM, SAP WM with put away and removal strategies, warehouse structures, warehouse movements and transfers having hands on and work experience in E2E implementation/rollouts and support projects. 2. Strong working knowledge of LE-WM and Integration with other modules such as SAP PP…",IT Jobs,,,,
5123166751,CirrusLabs - Peoplesoft Developer - HCM Module,https://www.adzuna.in/land/ad/5123166751?se=6tFW-HoP8BG60LCKMncHCQ&utm_medium=api&utm_source=6a80409c&v=228E068BA985E1C19B6D934528DEF1228013002B,CIRRUSLABS PRIVATE LIMITED,"Bangalore, Karnataka","Position : PeopleSoft HCM Developer Location : Hyderabad/Bangaluru About the Role : We are seeking a highly motivated and experienced PeopleSoft HCM Developer to join our dynamic team. This role focuses on the development and support of PeopleSoft HCM modules, specifically Core HR and NA Payroll (Canadian & US Market). The ideal candidate will possess a strong understanding of PeopleCode and have a proven track record in both product development and support : Development : - Design, develop, an…",IT Jobs,,permanent,,full_time
5122858302,Credit Controller,https://www.adzuna.in/details/5122858302?utm_medium=api&utm_source=6a80409c,Refinitiv India,India,"The main purpose of the Credit Controller role is to handle the collections activities of large commercial accounts with outstanding invoices. This is a client facing position that also involves significant contact with internal partners, often requiring collaboration between teams to resolve issues with delinquent accounts. The individual will be responsible for meeting defined key performance targets while adhering to departmental policies and processes. The resource will follow local working…",Accounting & Finance Jobs,,,,full_time
5120355709,Lead - Engineering Development,https://www.adzuna.in/details/5120355709?utm_medium=api&utm_source=6a80409c,Hillenbrand,"Coimbatore South, Coimbatore","Position : - CAD Engineering Development Job Type : - Full time employment Experience : - 5-9 years of experience As a CAD Application Engineer, you'll be responsible for ensuring that our CAD systems meet the needs of our engineering teams. You will work to build, customize, and optimize CAD software, offering technical support and training to end-users to ensure efficiency and competency in the design processes. Job Responsibilities Develop, customize, and optimize CAD software systems Provid…",IT Jobs,,,,full_time
